product,md_one,md_two,md_three,md_four,md_five,new_srp
D1826-10,4500,0,0,0,,0
D18261-8,0,0,0,0,,0
D18262-8,0,0,0,0,,6999
D18263-8,0,0,0,0,,0
D18264-8,0,0,0,0,,0
D18265-8,0,0,0,0,,0
D18266-5,2700,2500,0,0,,2999
D18267-5,2500,0,0,0,,2999
D18268-5,2500,0,0,0,,2999
D18269-5,2500,0,0,0,,2999
D18270-7,2700,0,0,0,,0
D18271-7,2700,0,0,0,,0
D18272-5,2200,0,0,0,,0
D18273-5,2200,0,0,0,,0
D18274-6,2900,2800,0,0,,0
D18275-6,2900,2800,0,0,,0
D18276-15,6200,0,0,0,,0
D18277-10,4000,0,0,0,,0
D18278-5,2200,0,0,0,,0
D1827-9,0,0,0,0,,0
D18279-5,2200,0,0,0,,0
D18280-5,2700,0,0,0,,2999
D1828-11,6999,0,0,0,,7999
D18281-5,2700,0,0,0,,2999
D18282-13,4800,4999,0,0,,4999
D18283-10,0,0,0,0,,0
D18283-13N,0,0,0,0,,0
D18284-6,2700,0,0,0,,0
D18285-6,2700,0,0,0,,0
D18286-14,6200,0,0,0,,0
D18287-14,6200,0,0,0,,0
D18288-15,0,0,0,0,,7999.75
D18289-14,6000,0,0,0,,0
D18290-19,0,0,0,0,,9999.75
D1829-10,4800,0,0,0,,0
D18291-16,0,0,0,0,,0
D18292-8,4999,0,0,0,,0
D18293-12,0,0,0,0,,6999
D18294-7,0,0,0,0,,0
D18296-8,0,0,0,0,,0
D18297-4,0,0,0,0,,3299.75
D18298-4,0,0,0,0,,3299.75
D18300-16,0,0,0,0,,0
D1830-9,4000,0,0,0,,0
D1831-13,0,0,0,0,,8999
D1832-10,3400,3000,0,0,,0
D1833-11,7000,6999,0,0,,7999
D1834-4,2000,0,0,0,,0
D1835-9,0,0,0,0,,0
D1836-7,4000,0,0,0,,4999
D1837-7,4000,0,0,0,,4999
D1838-13,10000,0,0,0,,0
D1839-10,2700,0,0,0,,0
D1840-10,2700,0,0,0,,0
D1841-16,4500,0,0,0,,0
D1842-16,4500,0,0,0,,0
D1843-10,0,0,0,0,,0
D1846-1,0,0,0,0,,1499
D1847-2,0,0,0,0,,0
D1848-2,0,0,0,0,,0
D1849-3,0,0,0,0,,0
D1850-4,0,0,0,0,,0
D1851-5,0,0,0,0,,0
D1852-4,0,0,0,0,,0
D1853-4,0,0,0,0,,0
D1854-4,0,0,0,0,,0
D1855-4,0,0,0,0,,0
D1856-4,5000,0,0,0,,0
D1857-4,5000,0,0,0,,0
D1858-4,5000,0,0,0,,0
D1859-4,5000,0,0,0,,0
D1860-4,0,0,0,0,,7999.75
D1861-4,0,0,0,0,,7999.75
D1862-4,0,0,0,0,,7999.75
D1863-4,0,0,0,0,,7999.75
D1864-4,5000,0,0,0,,0
D1865-4,5000,0,0,0,,0
D1866-4,5000,0,0,0,,0
D1867-4,5000,0,0,0,,0
D1868-17,0,0,0,0,,0
D1868-17N,0,0,0,0,,19999
D1869-12,0,0,0,0,,19999
D1870-14,0,0,0,0,,12999
D1870-14N,0,0,0,0,,12999
D1871-15,8000,0,0,0,,0
D1872-20,7499.88,0,0,0,,0
D1873-20,0,0,0,0,,14999
D1874-4,2700,0,0,0,,0
D1874-6,0,0,0,0,,0
D1875-5,0,0,0,0,,0
D1876-5,0,0,0,0,,0
D1877-7,0,0,0,0,,0
D1877-7N,0,0,0,0,,0
D1878-7,0,0,0,0,,0
D1878-7N,0,0,0,0,,0
D1879-7,0,0,0,0,,0
D1879-7N,0,0,0,0,,0
D1880-7,0,0,0,0,,0
D1880-7N,0,0,0,0,,0
D1881-12,7499.875,0,0,0,,0
D1882-12,7499.875,7499,0,0,,0
D1883-8,4999.875,0,0,0,,0
D1884-8,4999.875,0,0,0,,0
D1889-12,8999.875,0,0,0,,0
D1890-12,8999.875,0,0,0,,0
D1891-12,8999.875,0,0,0,,0
D1892-9,7499.875,0,0,0,,0
D1893-9,7499.875,0,0,0,,0
D1894-9,7499.875,0,0,0,,0
D1895-12,0,0,0,0,,0
D1897-6,0,0,0,0,,4999
D1898-6,0,0,0,0,,4999
D1899-6,0,0,0,0,,4999
D1901-9,3400,0,0,0,,0
D1903-19,8000,0,0,0,,9999.75
D1904-15,0,0,0,0,,9999
D1905-15,0,0,0,0,,0
D1906-9,0,0,0,0,,0
D1907-20,8000,0,0,0,,9999.75
D1908-16,9999,8000,0,0,,12999
D1909-8,0,0,0,0,,0
D19100-13,0,0,0,0,,29999
D19101-13,0,0,0,0,,29999
D19102-13,0,0,0,0,,0
D19103-13,0,0,0,0,,0
D19104-10,0,0,0,0,,29999
D19104-17,0,0,0,0,,0
D19105-10,0,0,0,0,,29999
D19105-17,0,0,0,0,,0
D1910-7,0,0,0,0,,0
D19108-13,0,0,0,0,,0
D19109-13,0,0,0,0,,0
D19110-13,0,0,0,0,,0
D19111-13,0,0,0,0,,0
D19112-13,0,0,0,0,,0
D19113-13,0,0,0,0,,0
D19114-13,0,0,0,0,,0
D19115-13,0,0,0,0,,29999
D1911-6,0,0,0,0,,0
D19117-10,0,0,0,0,,0
D19118-8,0,0,0,0,,0
D19120-9,3999.88,0,0,0,,0
D19121-15,0,0,0,0,,0
D1912-12,0,0,0,0,,9999
D19122-8,0,0,0,0,,0
D19123-12,0,0,0,0,,0
D19124-19,0,0,0,0,,0
D19125-15,13999.825,9999.88,0,0,,0
D19126-15,13999.825,9999.88,0,0,,0
D19127-16,0,0,0,0,,0
D19128-15,0,0,0,0,,0
D19129-15,0,0,0,0,,0
D19130-8,0,0,0,0,,0
D19136-4,0,0,0,0,,2299
D19137-4,0,0,0,0,,2299
D19138-4,0,0,0,0,,2299
D19139-4,0,0,0,0,,0
D19140-4,0,0,0,0,,0
D19141-4,0,0,0,0,,0
D19142-4,0,0,0,0,,2299
D19143-4,0,0,0,0,,2299
D19144-4,0,0,0,0,,2299
D19148-13,10499.825,0,0,0,,0
D19149-13,0,0,0,0,,0
D19157-17,0,0,0,0,,0
D19158-20,0,0,0,0,,0
D1917-15,0,0,0,0,,0
D19183-3,0,0,0,0,,0
D19184-3,0,0,0,0,,0
D19185-6,0,0,0,0,,0
D19186-6,0,0,0,0,,0
D19187-9,5599.83,5997.5,0,0,,0
D19188-9,0,0,0,0,,0
D19189-9,0,0,0,0,,0
D19190-8,0,0,0,0,,0
D1920-16,0,0,0,0,,0
D1921-16,0,0,0,0,,0
D1922-13,0,0,0,0,,0
D1923-13,0,0,0,0,,0
D1924-8,0,0,0,0,,0
D1925-8,6000,0,0,0,,0
D1926-8,0,0,0,0,,0
D1927-10,0,0,0,0,,14999
D1928-10,0,0,0,0,,14999
D1929-4,0,0,0,0,,0
D1930-4,0,0,0,0,,0
D1931-10,0,0,0,0,,0
D1932-10,9999.88,0,0,0,,0
D1933-23,0,0,0,0,,22999
D1934-23,0,0,0,0,,22999
D1935-13,0,0,0,0,,0
D1936-13,0,0,0,0,,0
D1937-10,0,0,0,0,,0
D1937-13N,0,0,0,0,,0
D1938-13N,0,0,0,0,,0
D1938-8,3359.825,3997.5,0,0,,0
D1939-8,6000,0,0,0,,7999.75
D1939-8BK,6000,0,0,0,,7999.75
D1940-4,0,0,0,0,,0
D1941-19,0,0,0,0,,0
D1941-19G,0,0,0,0,,0
D1942-15,0,0,0,0,,14999
D1943-10,0,0,0,0,,0
D1943-10G,0,0,0,0,,0
D1944-20,0,0,0,0,,0
D1945-15,0,0,0,0,,0
D1945-15G,0,0,0,0,,0
D1946-20,0,0,0,0,,0
D1946-20G,0,0,0,0,,0
D1947-12,0,0,0,0,,10999
D1948-7,0,0,0,0,,0
D1948-7G,0,0,0,0,,7999
D1949-10G,0,0,0,0,,0
D1949-7,0,0,0,0,,0
D1949-7G,0,0,0,0,,7999
D1950-10G,0,0,0,0,,0
D1950-7,0,0,0,0,,0
D1950-7G,0,0,0,0,,0
D1951-10,0,0,0,0,,6999
D1956-18,0,0,0,0,,12999
D1957-7,0,0,0,0,,4999
D1958-12,0,0,0,0,,0
D1959-12,0,0,0,0,,0
D1960-12,0,0,0,0,,0
D1961-1,1100,0,0,0,,0
D1962-1,690,0,0,0,,0
D1963-6,0,0,0,0,,0
D1964-6,0,0,0,0,,0
D1965-8,0,0,0,0,,0
D1966-6,0,0,0,0,,0
D1967-6,5000,0,0,0,,8995
D1968-6,0,0,0,0,,8995
D1969-10,0,0,0,0,,14999
D1970-6,0,0,0,0,,0
D1971-10,0,0,0,0,,0
D1972-6,0,0,0,0,,0
D1973-6,0,0,0,0,,0
D1974-6,0,0,0,0,,0
D1975-8,7500,0,0,0,,0
D1976-8,7500,0,0,0,,0
D1977-10,0,0,0,0,,14999
D1978-10,0,0,0,0,,14999
D1979-15,0,0,0,0,,24999
D1980-15,0,0,0,0,,24999
D1981-15,0,0,0,0,,0
D1982-15,0,0,0,0,,0
D1983-12,0,0,0,0,,0
D1984-12,0,0,0,0,,9999
D1985-12,6000,5000,0,0,,9999
D1986-12,6000,5000,0,0,,9999
D1987-12,5000,0,0,0,,9999
D1987-12A,0,0,0,0,,9999
D1988-12,5000,0,0,0,,9999
D1989-12,0,0,0,0,,0
D1990-12,0,0,0,0,,0
D1991-12,6000,5000,0,0,,9999
D1992-12,0,0,0,0,,0
D1993-12,6000,5000,0,0,,9999
D1994-12,10000,0,0,0,,9999
D1995-12,0,0,0,0,,9999
D1996-12,0,0,0,0,,0
D1997-14,0,0,0,0,,0
D1998-12,0,0,0,0,,0
D1999-13,0,0,0,0,,29999
D20001-10,0,0,0,0,,0
D20002-10,0,0,0,0,,0
D20003-15,0,0,0,0,,0
D20005-10,0,0,0,0,,0
D20006-12,0,0,0,0,,0
D20007-4,4500,0,0,0,,0
D20009-13,0,0,0,0,,0
D20010-13,10000,0,0,0,,0
D20011-8,0,0,0,0,,0
D20012-8,0,0,0,0,,0
D20013-8,0,0,0,0,,0
D20014-8,0,0,0,0,,0
D20015-13,0,0,0,0,,0
D20016-15,10000,0,0,0,,0
D20017-15,0,0,0,0,,0
D20018-15,0,0,0,0,,0
D20019-6,0,0,0,0,,0
D20020-6,0,0,0,0,,0
D20021-6,0,0,0,0,,0
D20022-10,0,0,0,0,,0
D20023-5,0,0,0,0,,0
D20024-5,0,0,0,0,,0
D20026-12,0,0,0,0,,0
D20027-6,0,0,0,0,,0
D20028-6,0,0,0,0,,0
D20029-6,0,0,0,0,,0
D20030-12,0,0,0,0,,0
D20031-12,0,0,0,0,,0
D20032-6,0,0,0,0,,0
D20033-6,0,0,0,0,,0
D20034-13,0,0,0,0,,0
D20035-13,0,0,0,0,,0
D20036-12,0,0,0,0,,0
D20037-15,0,0,0,0,,0
D20038-13,13999.825,0,0,0,,0
D20039-6,0,0,0,0,,0
D20040-8,0,0,0,0,,0
D20041-6,0,0,0,0,,0
D20042-12,5000,0,0,0,,0
D20043-10,6499.88,0,0,0,,0
D20044-3,0,0,0,0,,0
D20045-3,0,0,0,0,,0
D20046-10,10000,6499.88,0,0,,0
D20047-10,0,0,0,0,,0
D20048-10,0,0,0,0,,0
D20049-13,0,0,0,0,,0
D20050-13,0,0,0,0,,0
D20051-6,5000,0,0,0,,0
D20052-13,0,0,0,0,,0
D20053-6,0,0,0,0,,0
D20054-6,0,0,0,0,,0
D20055-6,0,0,0,0,,0
D20056-13,0,0,0,0,,0
D20057-13,0,0,0,0,,0
D20058-13,0,0,0,0,,0
D20059-5,3499.88,0,0,0,,0
D20060-5,3499.88,0,0,0,,0
D20061-5,0,0,0,0,,0
D20062-5,0,0,0,0,,0
D20063-13,0,0,0,0,,0
D20064-10,6499.88,0,0,0,,0
D20065-10,0,0,0,0,,0
D20066-6,6000,0,0,0,,0
D20067-6,6000,0,0,0,,0
D20068-6,6000,0,0,0,,0
D20069-13,15000,0,0,0,,0
D20070-13,0,0,0,0,,0
D20071-17,0,0,0,0,,0
D20093-23,9999.88,0,0,0,,0
D20094-23,9999.88,0,0,0,,0
D20095-6,0,0,0,0,,5999
D20096-6,0,0,0,0,,5999
D20097-6,0,0,0,0,,5999
D20098-13,7000,0,0,0,,0
D20099-6,0,0,0,0,,5999
D20100-6,0,0,0,0,,5999
D20101-13,7000,0,0,0,,0
D20102-11,0,0,0,0,,0
D20103-11,0,0,0,0,,0
D20104-15,0,0,0,0,,0
D20105-6,0,0,0,0,,0
D20106-17,0,0,0,0,,0
D20107-6,0,0,0,0,,0
D20108-13,0,0,0,0,,0
D20109-22,0,0,0,0,,0
D20110-20,0,0,0,0,,0
D20111-10,0,0,0,0,,0
D20112-11,0,0,0,0,,0
D20113-22,0,0,0,0,,0
D20114-20,0,0,0,0,,0
D20115-10,0,0,0,0,,0
D20116-11,0,0,0,0,,0
D20117-22,0,0,0,0,,0
D20118-20,0,0,0,0,,0
D20119-10,0,0,0,0,,0
D20120-11,0,0,0,0,,0
D20121-16,0,0,0,0,,0
D20122-16,0,0,0,0,,0
D20123-16,0,0,0,0,,0
D20124-16,0,0,0,0,,0
D20125-13,0,0,0,0,,0
D20126-13,0,0,0,0,,0
D20127-10,0,0,0,0,,0
D20128-11,0,0,0,0,,0
D21001-13,7500,8999,5000,0,,8999
D21002-9,4999,0,0,0,,0
D21003-7,0,0,0,0,,0
D21004-7,0,0,0,0,,0
D21005-10,0,0,0,0,,0
D21006-5,0,0,0,0,,0
D21007-5,0,0,0,0,,0
D21008-5,0,0,0,0,,0
D21009-5,0,0,0,0,,0
D21009-5N,0,0,0,0,,0
D21010-5,0,0,0,0,,0
D21010-5N,0,0,0,0,,0
D21011-5,0,0,0,0,,0
D21011-5N,0,0,0,0,,0
D21012-5,0,0,0,0,,0
D21013-5,0,0,0,0,,0
D21013-5N,0,0,0,0,,0
D21014-10,0,0,0,0,,0
D21014-10G,0,0,0,0,,0
D21015-10,0,0,0,0,,0
D21015-10G,0,0,0,0,,0
D21016-10,0,0,0,0,,0
D21017-7,0,0,0,0,,0
D21017-7N,0,0,0,0,,0
D21018-12,0,0,0,0,,0
D21018-12N,0,0,0,0,,0
D21019-7,0,0,0,0,,0
D21019-7N,0,0,0,0,,0
D21020-7,0,0,0,0,,0
D21021-12,0,0,0,0,,0
D21022-7,0,0,0,0,,0
D21023-10,0,0,0,0,,0
D21023-10G,0,0,0,0,,0
D21025-10,0,0,0,0,,0
D21025-10N,0,0,0,0,,0
D21026-10,0,0,0,0,,0
D21030-12,0,0,0,0,,0
D21031-8,0,0,0,0,,0
D21032-8,0,0,0,0,,0
D21033-8,0,0,0,0,,0
D21034-20,0,0,0,0,,19999
D21035-20,0,0,0,0,,0
D21035-20G,0,0,0,0,,0
D21036-20,0,0,0,0,,0
D21037-20,0,0,0,0,,0
D21038-20,0,0,0,0,,0
D21039-7,2500,0,0,0,,0
D21043-5,0,0,0,0,,0
D21044-5,0,0,0,0,,0
D21048-9,0,0,0,0,,4999
D21049-10,0,0,0,0,,4999
D21049-13N,0,0,0,0,,9999
D21060-7,0,0,0,0,,0
D21060-7N,0,0,0,0,,0
D21061-12,0,0,0,0,,0
D21061-12N,0,0,0,0,,0
D21062-7,0,0,0,0,,0
D21062-7N,0,0,0,0,,0
D21063-7,0,0,0,0,,0
D21063-7G,0,0,0,0,,0
D21064-12,0,0,0,0,,0
D21064-12G,0,0,0,0,,0
D22001-8,0,0,0,0,,5999
D22002-6,0,0,0,0,,0
D22004-7,0,0,0,0,,0
D22005-12,0,0,0,0,,0
D22006-5,0,0,0,0,,4999
D22007-10,0,0,0,0,,7999
D22008-20,0,0,0,0,,0
D22009-14,0,0,0,0,,0
D22010-12,0,0,0,0,,10999
D22011-10,0,0,0,0,,0
D22012-20,0,0,0,0,,0
D22013-8,0,0,0,0,,0
D22014-7,0,0,0,0,,0
D22015-7,0,0,0,0,,0
D22016-7,0,0,0,0,,0
D22017-10,0,0,0,0,,0
D22018-5,0,0,0,0,,4999
D22019-10,0,0,0,0,,0
D22020-5,0,0,0,0,,4999
D22021-6,0,0,0,0,,0
D22022-10,0,0,0,0,,0
D22023-10,0,0,0,0,,0
DS16622-20,19999.75,0,0,0,,0
DS16626-23,0,0,0,0,,0
DS17169-13,8500,0,0,0,,0
DS17170-13,0,0,0,0,,0
DS17171-13,5997.5,0,0,0,,0
DS17172-13,5997.5,0,0,0,,0
DS17194-13,5997.5,0,0,0,,0
DS17195-13,5997.5,0,0,0,,0
DS17202-20,9997.5,0,0,0,,0
DS17203-20,0,0,0,0,,0
DS17204-20,0,0,0,0,,0
DS17205-20,9997.5,0,0,0,,0
DS18121-21,0,0,0,0,,0
DS18132-26,0,0,0,0,,0
DS18133-20,0,0,0,0,,0
DS18133-20G,0,0,0,0,,0
DS18134-26,0,0,0,0,,0
DS1814-14,0,0,0,0,,0
DS18147-20,0,0,0,0,,0
DS18148-13,0,0,0,0,,11999.75
DS18148-13M,5997.5,0,0,0,,11999.75
DS18149-13,0,0,0,0,,11999.75
DS18149-13M,0,0,0,0,,11999.75
DS18157-20,0,0,0,0,,17999
DS18158-20,0,0,0,0,,0
DS1815-9,0,0,0,0,,0
DS18299-10,0,0,0,0,,0
DS1844-2,0,0,0,0,,0
DS1845-3,0,0,0,0,,0
DS1885-29,0,0,0,0,,0
DS1886-29,0,0,0,0,,0
DS1887-29,0,0,0,0,,0
DS1888-29,0,0,0,0,,0
DS1896-23,11499.88,0,0,0,,0
DS1902-52,0,0,0,0,,0
DS1952-20,0,0,0,0,,17999
DS21064-25,0,0,0,0,,12999
DS22003-19,0,0,0,0,,0
E-014-6,0,0,0,0,,0
E-016-6,0,0,0,0,,0
G1901,0,0,0,0,,0
G1902,0,0,0,0,,0
G1903,0,0,0,0,,0
G1904,0,0,0,0,,0
G1905,0,0,0,0,,0
G1906,0,0,0,0,,0
G1907,0,0,0,0,,0
G1908,0,0,0,0,,0
G1909,0,0,0,0,,0
G1910,0,0,0,0,,0
G1911,0,0,0,0,,0
ID1702-8,0,0,0,0,,0
ID1709-8,0,0,0,0,,0
ID1715-8,0,0,0,0,,0
ID1901-3,0,0,0,0,,1299
ID1902-6,0,0,0,0,,0
ID1903-6,0,0,0,0,,0
IM1601-12,0,0,0,0,,0
IM1602-12,0,0,0,0,,0
IM1701-8,1800,0,0,0,,0
IM22001-10,0,0,0,0,,0
IM22002-12,0,0,0,0,,0
IW1601-13,0,0,0,0,,9999.75
IW1602-12,0,0,0,0,,0
IW1603-12,0,0,0,0,,0
IW1604-5,2000,0,0,0,,0
IW1605-5,2000,0,0,0,,0
IW1707-7,0,0,0,0,,2299.75
IW1708-13,0,0,0,0,,9999.75
IW1709-13,0,0,0,0,,9999.75
IW1801-4,0,0,0,0,,0
IW1802-4,0,0,0,0,,0
IW1803-3,0,0,0,0,,0
IW1805-3,0,0,0,0,,0
IW1806-3,0,0,0,0,,0
IW1807-12,0,0,0,0,,0
IW1808-12,3500,0,0,0,,0
IW19336-4,0,0,0,0,,0
IW19337-6,0,0,0,0,,1299
IW19338-6,0,0,0,0,,0
IW19339-7,0,0,0,0,,0
IW20001-4,0,0,0,0,,1299
IW20002-3,0,0,0,0,,0
LHFL0504-1,0,0,0,0,,0
LHFL0504-1N,0,0,0,0,,0
LHHE0504-1,0,0,0,0,,0
LHJA0504-1,0,0,0,0,,0
LHMI0504-1,0,0,0,0,,0
LT22001-5,0,0,0,0,,0
LT22002-3,0,0,0,0,,0
M1501-10,0,0,0,0,,2499.75
M1501-12,0,0,0,0,,2499.75
M1502-5,0,0,0,0,,0
M1503-13,0,0,0,0,,0
M1504-13,0,0,0,0,,0
M1505-15,0,0,0,0,,0
M1506-14,0,0,0,0,,0
M1507-13,0,0,0,0,,0
M1507-14,0,0,0,0,,0
M1508-14,0,0,0,0,,0
M1509-13,0,0,0,0,,3999.75
M1510-19,0,0,0,0,,0
M1510-21,0,0,0,0,,0
M1511-12,1999.88,0,0,0,,0
M1511-21,3499.88,0,0,0,,0
M1512-12,0,0,0,0,,0
M1512-21,3499.88,0,0,0,,0
M1513-12,1999.88,1999,0,0,,0
M1513-21,3499.88,0,0,0,,0
M1514-5,0,0,0,0,,0
M1515-5,0,0,0,0,,0
M1522-9,3800,0,0,0,,5499.75
M1523-9,0,0,0,0,,5499.75
M1524-9,2500,0,0,0,,5499.75
M1525-9,0,0,0,0,,5499.75
M1526-9,3800,0,0,0,,5499.75
M1527-9,0,0,0,0,,5499.75
M1528-9,3800,0,0,0,,5499.75
M1529-9,3800,0,0,0,,5499.75
M1530-22,0,0,0,0,,0
M1531-22,0,0,0,0,,0
M1532-22,0,0,0,0,,0
M1533-12,0,0,0,0,,0
M1534-12,0,0,0,0,,0
M1535-12,3500,0,0,0,,0
M1536-21,0,0,0,0,,12999.75
M1536-34,0,0,0,0,,12999.75
M1537-24,0,0,0,0,,0
M1538-36,0,0,0,0,,12999.75
M1539-31,0,0,0,0,,9999.75
M1540-36,0,0,0,0,,12999.75
M1541-29,4997.5,0,0,0,,9999.75
M1542-6,0,0,0,0,,1299
M1601-12,0,0,0,0,,0
M1602-12,0,0,0,0,,0
M1603-13,1999.88,1500,0,0,,0
M1604-13,1999.88,0,0,0,,0
M1605-13,1500,0,0,0,,0
M1606-3,0,0,0,0,,1799.75
M1607-3,0,0,0,0,,1799.75
M1608-2,0,0,0,0,,1799.75
M1609-9,0,0,0,0,,0
M1610-9,0,0,0,0,,0
M1611-9,0,0,0,0,,0
M1612-12,0,0,0,0,,0
M1613-12,0,0,0,0,,0
M1614-12,0,0,0,0,,0
M1618-16,6500,5499.88,0,0,,0
M1619-16,0,0,0,0,,0
M1620-16,0,0,0,0,,0
M1621-16,0,5499.88,0,0,,0
M1622-16,6500,0,0,0,,0
M1623-5,0,0,0,0,,1799.75
M1624-6,650,0,0,0,,0
M1625-12,0,0,0,0,,3999.75
M1625-19,0,0,0,0,,6999.75
M1626-12,0,0,0,0,,0
M1626-19,0,0,0,0,,0
M1627-12,0,0,0,0,,0
M1627-19,0,0,0,0,,0
M1628-12,0,0,0,0,,0
M1628-19,0,0,0,0,,0
M1629-12,0,0,0,0,,0
M1629-19,0,0,0,0,,0
M1630-12,0,0,0,0,,4299.75
M1630-19,0,0,0,0,,0
M1631-12,0,0,0,0,,0
M1631-19,0,0,0,0,,0
M1632-6,1400,0,0,0,,0
M1633-6,1400,0,0,0,,0
M1634-14,0,0,0,0,,0
M1635-14,0,0,0,0,,0
M1636-29,0,0,0,0,,0
M1636-35,0,0,0,0,,0
M1637-29,0,0,0,0,,0
M1637-35,0,0,0,0,,0
M1638-24,0,0,0,0,,0
M1638-34,0,0,0,0,,12999.75
M1639-12,0,0,0,0,,0
M1639-18,0,0,0,0,,0
M1639-31,0,0,0,0,,0
M1640-12,0,0,0,0,,0
M1640-18,0,0,0,0,,0
M1640-31,0,0,0,0,,0
M1641-11,0,0,0,0,,0
M1641-7,0,0,0,0,,3999
M1642-11,0,0,0,0,,0
M1642-7,0,0,0,0,,0
M1643-12,1979.85,1500,0,0,,0
M1644-12,1979.85,1500,0,0,,0
M1645-16,4500,0,0,0,,0
M1646-16,4500,0,0,0,,0
M1647-10,1500,0,0,0,,0
M1648-12,1649.88,1500,0,0,,0
M1649-12,1979.85,0,0,0,,0
M1650-12,2399.85,0,0,0,,0
M1651-5,0,0,0,0,,0
M1652-4,0,0,0,0,,0
M1653-12,0,0,0,0,,0
M1653-19,0,0,0,0,,0
M1654-12,0,0,0,0,,0
M1654-19,0,0,0,0,,0
M1655-12,0,0,0,0,,0
M1655-19,0,0,0,0,,0
M1655-25,0,0,0,0,,0
M1656-12,0,0,0,0,,0
M1656-19,0,0,0,0,,0
M1657-12,0,0,0,0,,0
M1657-19,0,0,0,0,,0
M1658-8,0,0,0,0,,0
M1659-12,0,0,0,0,,0
M1660-11,0,0,0,0,,0
M1661-12,0,0,0,0,,0
M1662-12,0,0,0,0,,0
M1663-14,0,0,0,0,,0
M1664-13,0,0,0,0,,0
M1665-10,8000,8000,6999,0,,0
M1666-16,0,0,0,0,,0
M1667-15,0,0,0,0,,0
M1668-15,0,0,0,0,,0
M1669-15,0,0,0,0,,0
M1670-15,0,0,0,0,,0
M1701-12,2500,0,0,0,,0
M1701-19,3800,0,0,0,,0
M1702-12,2500,0,0,0,,0
M1702-19,3800,0,0,0,,0
M1703-12,0,0,0,0,,0
M1703-19,0,0,0,0,,0
M1704-12,0,0,0,0,,0
M1704-19,0,0,0,0,,0
M1705-12,0,0,0,0,,0
M1705-19,0,0,0,0,,0
M1706-12,0,0,0,0,,0
M1706-19,0,0,0,0,,0
M1707-12,0,0,0,0,,0
M1707-19,0,0,0,0,,0
M1708-12,0,0,0,0,,0
M1708-19,0,0,0,0,,0
M1709-12,0,0,0,0,,0
M1709-19,0,0,0,0,,0
M17100-12,0,0,0,0,,0
M17101-13,4500,4500,4000,0,,0
M1710-12,0,0,0,0,,0
M1710-19,0,0,0,0,,0
M17105-6,2700,0,0,0,,0
M17106-11,1900,0,0,0,,0
M17107-11,1900,0,0,0,,0
M17108-11,1900,0,0,0,,0
M17109-11,1900,0,0,0,,0
M17110-11,1900,0,0,0,,0
M17111-11,1900,0,0,0,,0
M1711-12,0,0,0,0,,0
M1711-19,0,0,0,0,,0
M17112-11,1900,0,0,0,,0
M17113-11,2500,0,0,0,,0
M1712-12,0,0,0,0,,0
M1712-19,0,0,0,0,,0
M1713-12,0,0,0,0,,0
M1713-19,0,0,0,0,,0
M1714-12,3200,0,0,0,,0
M1714-19,5600,0,0,0,,0
M1715-12,3200,0,0,0,,0
M1715-19,5600,0,0,0,,0
M1716-12,3200,0,0,0,,0
M1716-19,5600,0,0,0,,0
M1717-12,3200,2799.83,0,0,,0
M1717-19,5600,4899.83,0,0,,0
M1718-12,3200,0,0,0,,0
M1718-19,5600,0,0,0,,0
M1719-12,3000,0,0,0,,0
M1719-19,0,0,0,0,,0
M1720-12,1800,0,0,0,,0
M1720-19,3800,0,0,0,,0
M1721-12,0,0,0,0,,0
M1721-19,0,0,0,0,,0
M1722-12,1800,0,0,0,,0
M1722-19,3800,0,0,0,,0
M1723-12,0,0,0,0,,0
M1723-19,0,0,0,0,,7999.75
M1723-6,0,0,0,0,,0
M1724-12,0,0,0,0,,0
M1724-19,0,0,0,0,,7999.75
M1724-6,0,0,0,0,,0
M1725-12,1999.88,0,0,0,,0
M1725-19,0,0,0,0,,7999.75
M1725-6,0,0,0,0,,0
M1726-9,3800,0,0,0,,0
M1727-29,0,0,0,0,,0
M1727-35,0,0,0,0,,0
M1728-4,0,0,0,0,,0
M1729-4,0,0,0,0,,0
M1730-4,0,0,0,0,,0
M1731-6,0,0,0,0,,0
M1732-4,0,0,0,0,,0
M1733-17,12500,0,0,0,,0
M1734-19,12500,0,0,0,,0
M1735-16,12000,0,0,0,,0
M1736-11,6500,0,0,0,,0
M1737-15,12000,0,0,0,,0
M1738-10,9000,0,0,0,,0
M1739-29,0,0,0,0,,0
M1739-35,0,0,0,0,,0
M1740-12,0,0,0,0,,0
M1741-12,0,0,0,0,,0
M1742-29,0,0,0,0,,0
M1742-35,0,0,0,0,,0
M1743-9,0,0,0,0,,5499.75
M1744-12,0,0,0,0,,0
M1744-26,0,0,0,0,,0
M1746-10,0,0,0,0,,0
M1747-12,4000,0,0,0,,0
M1748-9,0,0,0,0,,0
M1749-9,0,0,0,0,,0
M1750-9,0,0,0,0,,0
M1751-9,0,0,0,0,,0
M1752-11,0,0,0,0,,0
M1753-11,2000,0,0,0,,0
M1754-9,0,0,0,0,,0
M1755-9,0,0,0,0,,0
M1756-29,0,0,0,0,,0
M1756-34,0,0,0,0,,0
M1757-29,0,0,0,0,,0
M1757-34,0,0,0,0,,0
M1758-19,12000,0,0,0,,0
M1759-10,10500,0,0,0,,0
M1760-29,0,0,0,0,,0
M1760-34,0,0,0,0,,0
M1761-12,0,0,0,0,,4299.75
M1761-19,0,0,0,0,,7999.75
