id,Product/Name,Partner Store,Location/Full Location Name,Quantity
,17-03027-24,Dominga Warehouse,GIP/Stock/B3,1.00
,1205603-5,Dominga Warehouse,GIP/Stock/B3,1.00
,1622064-7,Dominga Warehouse,GIP/Stock/B3,1.00
,1622065-7,Dominga Warehouse,GIP/Stock/B3,1.00
,D16584-8C,Dominga Warehouse,GIP/Stock/B3,1.00
,047888-4,Dominga Warehouse,GIP/Stock/B3,2.00
,047885-4,Dominga Warehouse,GIP/Stock/B3,1.00
,047887-4,Dominga Warehouse,GIP/Stock/B3,2.00
,1635055-1,Dominga Warehouse,GIP/Stock/B3,1.00
,W1975-4,Dominga Warehouse,GIP/Stock/B3,2.00
,1203840-3,Dominga Warehouse,GIP/Stock/B3,1.00
,0372706-6,Dominga Warehouse,GIP/Stock/B3,1.00
,173039-4,Dominga Warehouse,GIP/Stock/B3,1.00
,1582269-3,Dominga Warehouse,GIP/Stock/B3,1.00
,W1775-6,Dominga Warehouse,GIP/Stock/B3,1.00
,0371178-7,Dominga Warehouse,GIP/Stock/B3,1.00
,W16245-6,Dominga Warehouse,GIP/Stock/B3,1.00
,1206059-6,Dominga Warehouse,GIP/Stock/B3,1.00
,0471753-5,Dominga Warehouse,GIP/Stock/B3,1.00
,0471924-5,Dominga Warehouse,GIP/Stock/B3,1.00
,0471742-5,Dominga Warehouse,GIP/Stock/B3,1.00
